term,head,hard_hit,confidence_top1,kl_divergence
all,https://w3id.org/caapt/annotations/va-anno#104050840_text,1,0.2579048871994018,1.355164408683777
all,https://w3id.org/caapt/annotations/va-anno#104053837_text,0,0.3287520408630371,1.749218821525574
all,https://w3id.org/caapt/annotations/va-anno#104055036_text,1,0.4723891913890838,0.7499520778656006
all,https://w3id.org/caapt/annotations/va-anno#104052257_text,1,0.2807165682315826,1.270409822463989
all,https://w3id.org/caapt/annotations/va-anno#104051529_text,0,0.2215256690979004,2.409283638000488
all,https://w3id.org/caapt/annotations/va-anno#104055517_text,1,0.3699113130569458,0.9944919347763062
all,https://w3id.org/caapt/annotations/va-anno#104051419_text,0,0.3837426602840423,2.474373340606689
all,https://w3id.org/caapt/annotations/va-anno#104050680_text,1,0.2541251480579376,1.369928359985352
all,https://w3id.org/caapt/annotations/va-anno#104050607_text,1,0.391588032245636,0.9375449419021606
all,https://w3id.org/caapt/annotations/va-anno#104053359_text,1,0.2348430752754211,1.448837757110596
all,https://w3id.org/caapt/annotations/va-anno#104053016_text,0,0.4026769995689392,2.277953863143921
all,https://w3id.org/caapt/annotations/va-anno#104053627_text,1,0.4396713078022003,0.8217279314994812
all,https://w3id.org/caapt/annotations/va-anno#104052106_text,1,0.2962214946746826,1.216647744178772
all,https://w3id.org/caapt/annotations/va-anno#104055473_text,1,0.348682701587677,1.053592920303345
all,https://w3id.org/caapt/annotations/va-anno#104056516_text,1,0.4518910050392151,0.7943142652511597
all,https://w3id.org/caapt/annotations/va-anno#104051813_text,0,0.4286424815654754,3.812287330627441
all,https://w3id.org/caapt/annotations/va-anno#104053744_text,1,0.5415657162666321,0.6132909655570984
all,https://w3id.org/caapt/annotations/va-anno#104051322_text,0,0.3866696059703827,1.980161666870117
all,https://w3id.org/caapt/annotations/va-anno#104054087_text,1,0.3225574493408203,1.131474018096924
all,https://w3id.org/caapt/annotations/va-anno#104052230_text,0,0.3824476599693298,2.453809499740601
all,https://w3id.org/caapt/annotations/va-anno#104055145_text,0,0.4184035360813141,1.207736015319824
