term,head,hard_hit,confidence_top1,kl_divergence
all,https://w3id.org/caapt/annotations/va-anno#104052095_text,1,0.5478845834732056,0.6016905903816223
all,https://w3id.org/caapt/annotations/va-anno#104051083_text,0,0.9982105493545532,6.325868606567383
all,https://w3id.org/caapt/annotations/va-anno#104054069_text,1,0.999828577041626,0.0001714082463877
all,https://w3id.org/caapt/annotations/va-anno#104055366_text,1,0.9998698234558104,0.0001301680604228
all,https://w3id.org/caapt/annotations/va-anno#104051607_text,1,1.0,2.646414337670322e-11
all,https://w3id.org/caapt/annotations/va-anno#104056393_text,0,1.0,27.01215744018555
all,https://w3id.org/caapt/annotations/va-anno#104051705_text,0,1.0,32.56861114501953
all,https://w3id.org/caapt/annotations/va-anno#104052923_text,1,0.9999998807907104,1.191981908732487e-07
all,https://w3id.org/caapt/annotations/va-anno#104052006_text,0,1.0,66.605712890625
all,https://w3id.org/caapt/annotations/va-anno#104054477_text,1,0.999977707862854,2.229187157354318e-05
all,https://w3id.org/caapt/annotations/va-anno#104054837_text,1,0.998659372329712,0.0013415155699476
all,https://w3id.org/caapt/annotations/va-anno#104053924_text,1,1.0,2.995701950392338e-11
all,https://w3id.org/caapt/annotations/va-anno#104056823_text,1,1.0,-7.481710563583821e-12
all,https://w3id.org/caapt/annotations/va-anno#104051953_text,1,1.0,2.051321612572821e-11
all,https://w3id.org/caapt/annotations/va-anno#104051913_text,1,1.0,2.041443750155913e-11
all,https://w3id.org/caapt/annotations/va-anno#104054219_text,0,0.9940780997276306,5.129114151000977
all,https://w3id.org/caapt/annotations/va-anno#104051636_text,1,1.0,1.478342274985334e-11
all,https://w3id.org/caapt/annotations/va-anno#104051198_text,0,1.0,36.56038665771485
all,https://w3id.org/caapt/annotations/va-anno#104053608_text,1,1.0,-4.262035169233513e-12
all,https://w3id.org/caapt/annotations/va-anno#104051702_text,1,0.9985470771789552,0.001454010955058
all,https://w3id.org/caapt/annotations/va-anno#104056267_text,1,1.0,3.451737853876757e-11
all,https://w3id.org/caapt/annotations/va-anno#104055830_text,1,1.0,6.721754229610521e-12
all,https://w3id.org/caapt/annotations/va-anno#104053111_text,1,1.0,-4.136165802220981e-12
all,https://w3id.org/caapt/annotations/va-anno#104055495_text,1,0.9999998807907104,1.191972458514101e-07
all,https://w3id.org/caapt/annotations/va-anno#104055769_text,1,1.0,9.565309481984752e-12
all,https://w3id.org/caapt/annotations/va-anno#104051190_text,1,0.6690912246704102,0.4018348753452301
all,https://w3id.org/caapt/annotations/va-anno#104054177_text,1,1.0,3.026726438926097e-11
all,https://w3id.org/caapt/annotations/va-anno#104051948_text,1,1.0,2.074233840243522e-11
all,https://w3id.org/caapt/annotations/va-anno#104051307_text,1,1.0,1.632996515787966e-11
all,https://w3id.org/caapt/annotations/va-anno#104050281_text,1,0.990226984024048,0.0098210712894797
all,https://w3id.org/caapt/annotations/va-anno#104054777_text,1,0.9999997615814208,2.384064003990716e-07
all,https://w3id.org/caapt/annotations/va-anno#104050308_text,0,0.999977171421051,10.68521404266357
all,https://w3id.org/caapt/annotations/va-anno#104052106_text,1,0.9999998807907104,1.191974234870941e-07
all,https://w3id.org/caapt/annotations/va-anno#104052434_text,1,1.0,-9.863153696554328e-12
all,https://w3id.org/caapt/annotations/va-anno#104053599_text,1,1.0,-5.690210455600031e-12
all,https://w3id.org/caapt/annotations/va-anno#104053926_text,1,0.99997878074646,2.121901161444839e-05
all,https://w3id.org/caapt/annotations/va-anno#104052120_text,1,0.9332729578018188,0.0690575912594795
all,https://w3id.org/caapt/annotations/va-anno#104051109_text,0,1.0,79.39268493652344
all,https://w3id.org/caapt/annotations/va-anno#104052189_text,1,1.0,-4.586992244370869e-12
all,https://w3id.org/caapt/annotations/va-anno#104053988_text,1,1.0,5.121170848498835e-11
all,https://w3id.org/caapt/annotations/va-anno#104054254_text,1,1.0,1.771482613377451e-11
all,https://w3id.org/caapt/annotations/va-anno#104053403_text,1,1.0,6.64008908621283e-12
all,https://w3id.org/caapt/annotations/va-anno#104052735_text,1,1.0,-7.204938902438674e-12
all,https://w3id.org/caapt/annotations/va-anno#104050677_text,1,1.0,1.340437916913517e-11
all,https://w3id.org/caapt/annotations/va-anno#104054968_text,0,0.9841009378433228,4.141494274139404
all,https://w3id.org/caapt/annotations/va-anno#104056979_text,1,1.0,-9.619062490973109e-12
all,https://w3id.org/caapt/annotations/va-anno#104053305_text,1,1.0,3.469400114419763e-11
all,https://w3id.org/caapt/annotations/va-anno#104050389_text,0,0.9999998807907104,15.96819019317627
all,https://w3id.org/caapt/annotations/va-anno#104050702_text,1,0.9999998807907104,1.191975087522224e-07
all,https://w3id.org/caapt/annotations/va-anno#104055465_text,0,0.9999993443489076,14.31593036651611
all,https://w3id.org/caapt/annotations/va-anno#104051541_text,1,1.0,5.649804842716709e-12
all,https://w3id.org/caapt/annotations/va-anno#104050255_text,1,0.9360729455947876,0.0660618022084236
all,https://w3id.org/caapt/annotations/va-anno#104050376_text,1,1.0,1.080254895952093e-11
all,https://w3id.org/caapt/annotations/va-anno#104051715_text,1,0.9999998807907104,1.191976863879063e-07
all,https://w3id.org/caapt/annotations/va-anno#104056072_text,0,1.0,33.86511611938477
all,https://w3id.org/caapt/annotations/va-anno#104052712_text,1,0.949065089225769,0.0522778816521167
all,https://w3id.org/caapt/annotations/va-anno#104056840_text,1,1.0,5.548177802600085e-12
all,https://w3id.org/caapt/annotations/va-anno#104051788_text,1,0.8084578514099121,0.2126267254352569
all,https://w3id.org/caapt/annotations/va-anno#104052299_text,1,1.0,7.642745757010377e-14
all,https://w3id.org/caapt/annotations/va-anno#104053940_text,1,1.0,-7.024595315152649e-12
