term,head,hard_hit,confidence_top1,kl_divergence
all,https://w3id.org/caapt/annotations/va-anno#104053252_text,1,0.4037995338439941,0.906836748123169
all,https://w3id.org/caapt/annotations/va-anno#104052582_text,1,0.8671147227287292,0.1425840258598327
all,https://w3id.org/caapt/annotations/va-anno#104055947_text,1,0.989424169063568,0.0106321787461638
all,https://w3id.org/caapt/annotations/va-anno#104051648_text,0,0.5818602442741394,1.428897857666016
all,https://w3id.org/caapt/annotations/va-anno#104051341_text,1,0.5729370713233948,0.5569793581962585
all,https://w3id.org/caapt/annotations/va-anno#104051112_text,1,0.3696570694446563,0.5545905828475952
all,https://w3id.org/caapt/annotations/va-anno#104052511_text,1,0.4993851780891418,0.694377601146698
all,https://w3id.org/caapt/annotations/va-anno#104051755_text,1,0.666935384273529,0.4050621092319488
all,https://w3id.org/caapt/annotations/va-anno#104052568_text,1,0.9106011986732484,0.0936502963304519
all,https://w3id.org/caapt/annotations/va-anno#104050523_text,0,0.3621158301830292,1.77886700630188
all,https://w3id.org/caapt/annotations/va-anno#104051295_text,0,0.6392337083816528,1.176663637161255
all,https://w3id.org/caapt/annotations/va-anno#104050396_text,1,0.4847121238708496,0.7242000699043274
all,https://w3id.org/caapt/annotations/va-anno#104056333_text,0,0.8508439064025879,1.976412653923035
all,https://w3id.org/caapt/annotations/va-anno#104051740_text,0,0.6356804370880127,1.285673260688782
all,https://w3id.org/caapt/annotations/va-anno#104054450_text,1,0.9916871190071106,0.0083476202562451
all,https://w3id.org/caapt/annotations/va-anno#104051562_text,1,0.5865497589111328,0.53349769115448
all,https://w3id.org/caapt/annotations/va-anno#104051968_text,1,0.509753942489624,0.6738271117210388
all,https://w3id.org/caapt/annotations/va-anno#104050845_text,1,0.3902789354324341,0.940893530845642
all,https://w3id.org/caapt/annotations/va-anno#104056277_text,1,0.9001954793930054,0.1051432788372039
all,https://w3id.org/caapt/annotations/va-anno#104050596_text,0,0.3331339061260223,2.890627861022949
all,https://w3id.org/caapt/annotations/va-anno#104055966_text,1,0.9913225173950196,0.0087153296917676
all,https://w3id.org/caapt/annotations/va-anno#104050463_text,0,0.5082085132598877,0.8026978969573975
all,https://w3id.org/caapt/annotations/va-anno#104052327_text,0,0.3862427473068237,3.403489112854004
all,https://w3id.org/caapt/annotations/va-anno#104051362_text,0,0.5351132154464722,0.996914267539978
all,https://w3id.org/caapt/annotations/va-anno#104051091_text,0,0.3499598503112793,2.063483715057373
all,https://w3id.org/caapt/annotations/va-anno#104051789_text,0,0.6706317663192749,1.406381487846374
all,https://w3id.org/caapt/annotations/va-anno#104053748_text,1,0.993501603603363,0.0065195951610803
all,https://w3id.org/caapt/annotations/va-anno#104050488_text,0,0.5994749665260315,8.669443130493164
all,https://w3id.org/caapt/annotations/va-anno#104050430_text,0,0.5029796361923218,0.7887853384017944
all,https://w3id.org/caapt/annotations/va-anno#104051272_text,0,0.5872005224227905,1.005357980728149
