term,head,hard_hit,confidence_top1,kl_divergence
all,https://w3id.org/caapt/annotations/va-anno#104052749_text,0,0.4599205553531647,1.400937676429748
all,https://w3id.org/caapt/annotations/va-anno#104052071_text,0,0.7620481252670288,1.773712992668152
all,https://w3id.org/caapt/annotations/va-anno#104054990_text,1,0.9950490593910216,0.0049632196314632
all,https://w3id.org/caapt/annotations/va-anno#104052429_text,0,0.7714211344718933,1.77576470375061
all,https://w3id.org/caapt/annotations/va-anno#104055822_text,1,0.7436307072639465,0.2962107360363006
all,https://w3id.org/caapt/annotations/va-anno#104052124_text,0,0.6263661980628967,4.211859703063965
all,https://w3id.org/caapt/annotations/va-anno#104054742_text,1,0.9940629005432128,0.0059547396376729
all,https://w3id.org/caapt/annotations/va-anno#104050593_text,0,0.2830984592437744,2.95866060256958
all,https://w3id.org/caapt/annotations/va-anno#104054432_text,1,0.9922356009483336,0.0077946782112121
all,https://w3id.org/caapt/annotations/va-anno#104055779_text,0,0.9200072288513184,2.711117506027222
all,https://w3id.org/caapt/annotations/va-anno#104053896_text,1,0.9860203862190248,0.014078234322369
all,https://w3id.org/caapt/annotations/va-anno#104056557_text,1,0.9941971302032472,0.0058197570033371
all,https://w3id.org/caapt/annotations/va-anno#104050374_text,1,0.582226037979126,0.5408965349197388
all,https://w3id.org/caapt/annotations/va-anno#104052696_text,0,0.50630122423172,3.844688892364502
all,https://w3id.org/caapt/annotations/va-anno#104050638_text,0,0.33325856924057,3.473047733306885
all,https://w3id.org/caapt/annotations/va-anno#104055042_text,1,0.9959088563919068,0.0040995371527969
all,https://w3id.org/caapt/annotations/va-anno#104051884_text,0,0.1749483793973922,2.430679321289062
all,https://w3id.org/caapt/annotations/va-anno#104054754_text,1,0.9947596192359924,0.0052541499026119
all,https://w3id.org/caapt/annotations/va-anno#104050308_text,1,0.5727288722991943,0.5573428869247437
all,https://w3id.org/caapt/annotations/va-anno#104051886_text,0,0.7945840358734131,12.39464473724365
all,https://w3id.org/caapt/annotations/va-anno#104051161_text,0,0.3281883597373962,2.387782573699951
all,https://w3id.org/caapt/annotations/va-anno#104050534_text,0,0.2855510115623474,1.726806163787842
all,https://w3id.org/caapt/annotations/va-anno#104054502_text,1,0.9880730509757996,0.0119986217468976
all,https://w3id.org/caapt/annotations/va-anno#104055108_text,1,0.9950268268585204,0.0049856384284794
all,https://w3id.org/caapt/annotations/va-anno#104051818_text,0,0.4773138761520386,0.8325890302658081
all,https://w3id.org/caapt/annotations/va-anno#104055387_text,1,0.9906532764434814,0.0093907071277499
all,https://w3id.org/caapt/annotations/va-anno#104054053_text,1,0.9931265115737916,0.0068972120061516
all,https://w3id.org/caapt/annotations/va-anno#104055662_text,1,0.9920955300331116,0.0079358993098139
all,https://w3id.org/caapt/annotations/va-anno#104053573_text,1,0.9886276125907898,0.0114375604316592
all,https://w3id.org/caapt/annotations/va-anno#104051385_text,1,0.6364345550537109,0.4518737196922302
all,https://w3id.org/caapt/annotations/va-anno#104050728_text,1,0.3206424415111542,1.137428641319275
all,https://w3id.org/caapt/annotations/va-anno#104051738_text,1,0.5509141683578491,0.5961763262748718
all,https://w3id.org/caapt/annotations/va-anno#104052143_text,0,0.5084988474845886,0.8019493222236633
all,https://w3id.org/caapt/annotations/va-anno#104055107_text,1,0.9950606822967528,0.0049515948630869
all,https://w3id.org/caapt/annotations/va-anno#104056719_text,1,0.9925564527511596,0.0074713565409183
all,https://w3id.org/caapt/annotations/va-anno#104053959_text,1,0.9818338751792908,0.018333151936531
all,https://w3id.org/caapt/annotations/va-anno#104051378_text,1,0.3764016032218933,0.97709858417511
all,https://w3id.org/caapt/annotations/va-anno#104051272_text,1,0.5719022154808044,0.5587872266769409
all,https://w3id.org/caapt/annotations/va-anno#104055966_text,1,0.9820724725723268,0.0180901400744915
all,https://w3id.org/caapt/annotations/va-anno#104055190_text,1,0.9959471821784972,0.0040610707364976
all,https://w3id.org/caapt/annotations/va-anno#104054387_text,1,0.9935802221298218,0.0064404779113829
all,https://w3id.org/caapt/annotations/va-anno#104050969_text,0,0.2714777886867523,1.345089912414551
all,https://w3id.org/caapt/annotations/va-anno#104051032_text,1,0.3055951297283172,1.185494184494019
all,https://w3id.org/caapt/annotations/va-anno#104053795_text,1,0.9936741590499878,0.0063459551893174
all,https://w3id.org/caapt/annotations/va-anno#104050625_text,0,0.2313046753406524,11.21353244781494
all,https://w3id.org/caapt/annotations/va-anno#104053803_text,1,0.9931014776229858,0.0069224284961819
all,https://w3id.org/caapt/annotations/va-anno#104052043_text,1,0.6446809768676758,0.4389997124671936
all,https://w3id.org/caapt/annotations/va-anno#104050776_text,1,0.3029744923114776,1.194106698036194
all,https://w3id.org/caapt/annotations/va-anno#104052850_text,1,0.7851086258888245,0.2419331669807434
all,https://w3id.org/caapt/annotations/va-anno#104052944_text,1,0.8054420351982117,0.2163640260696411
all,https://w3id.org/caapt/annotations/va-anno#104054360_text,1,0.9869011044502258,0.0131854508072137
all,https://w3id.org/caapt/annotations/va-anno#104054493_text,1,0.9921047687530518,0.0079265562817454
all,https://w3id.org/caapt/annotations/va-anno#104052327_text,0,0.5193508267402649,2.690159320831299
all,https://w3id.org/caapt/annotations/va-anno#104050377_text,1,0.5712025761604309,0.2863907814025879
all,https://w3id.org/caapt/annotations/va-anno#104053011_text,0,0.5789152979850769,5.01389217376709
all,https://w3id.org/caapt/annotations/va-anno#104053542_text,0,0.9903257489204408,5.382745265960693
all,https://w3id.org/caapt/annotations/va-anno#104056085_text,1,0.7603765726089478,0.2739414870738983
all,https://w3id.org/caapt/annotations/va-anno#104055307_text,0,0.5452781319618225,5.113865375518799
all,https://w3id.org/caapt/annotations/va-anno#104053535_text,0,0.7862728834152222,1.586251854896545
all,https://w3id.org/caapt/annotations/va-anno#104050835_text,1,0.3296420574188232,1.109747886657715
all,https://w3id.org/caapt/annotations/va-anno#104053602_text,0,0.917368471622467,5.049986362457275
all,https://w3id.org/caapt/annotations/va-anno#104055369_text,0,0.2962425351142883,5.341042518615723
all,https://w3id.org/caapt/annotations/va-anno#104050326_text,0,0.453641802072525,1.672953844070435
all,https://w3id.org/caapt/annotations/va-anno#104056356_text,1,0.9939144849777222,0.0061040404252707
all,https://w3id.org/caapt/annotations/va-anno#104051538_text,1,0.61604243516922,0.0655890703201294
all,https://w3id.org/caapt/annotations/va-anno#104051205_text,0,0.3736357390880584,2.320244550704956
all,https://w3id.org/caapt/annotations/va-anno#104054157_text,1,0.9934552907943726,0.0065662572160363
all,https://w3id.org/caapt/annotations/va-anno#104054075_text,1,0.9920644164085388,0.0079672392457723
all,https://w3id.org/caapt/annotations/va-anno#104055451_text,1,0.9941586256027222,0.0058585116639733
all,https://w3id.org/caapt/annotations/va-anno#104052171_text,0,0.8217554688453674,1.896732807159424
all,https://w3id.org/caapt/annotations/va-anno#104050512_text,0,0.5277536511421204,4.084025859832764
all,https://w3id.org/caapt/annotations/va-anno#104056565_text,1,0.9822061061859132,0.0179540924727916
all,https://w3id.org/caapt/annotations/va-anno#104051439_text,0,0.657065749168396,1.771511793136597
all,https://w3id.org/caapt/annotations/va-anno#104050337_text,1,0.5807439684867859,0.543445348739624
all,https://w3id.org/caapt/annotations/va-anno#104051857_text,1,0.5823560953140259,0.5406731367111206
all,https://w3id.org/caapt/annotations/va-anno#104054498_text,1,0.9538550972938538,0.0472435168921947
all,https://w3id.org/caapt/annotations/va-anno#104056398_text,1,0.985636830329895,0.0144673427566885
all,https://w3id.org/caapt/annotations/va-anno#104053646_text,1,0.631345272064209,0.4599024653434753
all,https://w3id.org/caapt/annotations/va-anno#104053605_text,1,0.9925596714019777,0.0074681616388261
all,https://w3id.org/caapt/annotations/va-anno#104050954_text,0,0.2776221930980682,2.044169425964355
all,https://w3id.org/caapt/annotations/va-anno#104051223_text,1,0.3727780878543854,0.9867719411849976
all,https://w3id.org/caapt/annotations/va-anno#104051091_text,0,0.1728033274412155,2.253613710403442
all,https://w3id.org/caapt/annotations/va-anno#104053124_text,0,0.6047959923744202,3.485283136367798
all,https://w3id.org/caapt/annotations/va-anno#104056365_text,1,0.9934768676757812,0.0065444661304354
all,https://w3id.org/caapt/annotations/va-anno#104050964_text,0,0.2731755077838897,1.437060356140137
all,https://w3id.org/caapt/annotations/va-anno#104056906_text,1,0.994490385055542,0.0055248420685529
all,https://w3id.org/caapt/annotations/va-anno#104052255_text,1,0.7552582621574402,0.2806955277919769
all,https://w3id.org/caapt/annotations/va-anno#104051943_text,1,0.8902344107627869,0.1162704229354858
all,https://w3id.org/caapt/annotations/va-anno#104052975_text,1,0.7799695134162903,1.136423110961914
all,https://w3id.org/caapt/annotations/va-anno#104051257_text,1,0.3727662265300751,0.9586460590362548
all,https://w3id.org/caapt/annotations/va-anno#104056645_text,1,0.9881870746612548,0.0118833016604185
all,https://w3id.org/caapt/annotations/va-anno#104054196_text,1,0.9928411245346068,0.007184621412307
